isin,name,nse_symbol,bse_symbol,cap_bucket,date_of_listing,excluded,exclusion_reason
INE168O01026,GCM Securities Ltd,,GCMSECU,small,,False,
INE748D01010,Prime Capital Market Ltd,,PRIMECAPM,small,,True,name matches Financial Services heuristic (unverified)
INE902D01013,KIFS Financial Services Ltd,,KIFS,small,,True,name matches Financial Services heuristic (unverified)
INE160L01011,Binny Mills Ltd,,BINNYMILLS,small,,False,
INE807O01011,SDC Techmedia Ltd,,SDC,small,,False,
INE860E01011,ObjectOne Information Systems Ltd,,OONE,small,,False,
INE474O01010,India Finsec Ltd,,IFINSEC,small,,False,
INE989J01017,Ampvolts Ltd,,AMPVOLTS,small,,False,
INE731G01027,Khoobsurat Ltd,,KHOOBSURAT,small,,False,
INE340O01021,Money Masters Leasing & Finance Ltd,,MMLF,small,,True,name matches Financial Services heuristic (unverified)
INE030P01017,Alacrity Securities Ltd,,ALSL,small,,False,
INE200P01016,GCM Commodity & Derivatives Ltd,,GCMCOMM,small,,False,
INE890N01027,Julien Agro Infratech Ltd,,JULIEN,small,,False,
INE690O01011,JK Agri Genetics Ltd,,JKAGRI,small,,False,
INE314I01036,Novelix Pharmaceuticals Ltd,,NOVELIX,small,,False,
INE428B01021,PVV Infra Ltd,,PVVINFRA,small,,False,
INE962O01014,VCU Data Management Ltd,,VCU,small,,False,
INE138O01029,IND Renewable Energy Ltd,,INDRENEW,small,,False,
INE326P01019,SRG Fingrow Finance Ltd,,SRGFFL,small,,True,name matches Financial Services heuristic (unverified)
INE218P01018,Amrapali Capital and Finance Services Ltd,,ACFSL,small,,True,name matches Financial Services heuristic (unverified)
INE325P01011,Stellar Capital Services Ltd,,STELLAR,small,,True,name matches Financial Services heuristic (unverified)
INE156M01017,Yuranus Infrastructure Ltd,,YURANUS,small,,False,
INF247L01023,Motilal Oswal Nifty Midcap 100 ETF,,MOM100,,,False,
INE947C01010,B. P. Capital Ltd,,BPCAP,small,,True,name matches Financial Services heuristic (unverified)
INF109K012R6,ICICI Prudential Nifty 50 ETF,,NIFTYIETF,,,False,
INF109KC16V9,ICICI Prudential Nifty 100 ETF,,NIF100IETF,,,False,
INE185K01036,Arnold Holdings Ltd,,ARNOLD,small,,False,
INE140B01048,JTL Defence Ltd,,JTLDEFENCE,,,False,
INE212P01011,Chemtech Industrial Valves Ltd,,CHEMTECH,small,,False,
INE392H01026,Keto Motors Ltd,,KETOMOTORS,,,False,
INF204K014N5,NIPPON INDIA ETF NIFTY 100,,NIF100BEES,,,False,
INE051G01012,Denis Chem Lab Ltd,,DENISCHEM,small,,False,
INE826P01018,Polymac Thermoformers Ltd,,POLYMAC,small,,False,
INE210P01015,Unishire Urban Infra Ltd,,UNISHIRE,small,,False,
INE920P01019,Laxmipati Engineering Works Ltd,,LAXMIPATI,small,,False,
INE546I01025,Laddu Gopal Online Services Ltd,,LADDU,small,,False,
INF174K014P6,Kotak Nifty 50 ETF,,NIFTY1,,,False,
INE101H01013,Shree Hanuman Sugar & Industries Ltd,,HANSUGAR,small,,False,
INE905P01028,B.C. Power Controls Ltd,,BCP,small,,True,name matches Utilities heuristic (unverified)
INE576P01019,Karnimata Cold Storage Ltd,,KCSL,small,,False,
INE717C01025,Mangalam Industrial Finance Ltd,,MANGIND,small,,True,name matches Financial Services heuristic (unverified)
INE977M01024,HBG Hotels Ltd,,HBGHOTELS,small,,False,
INE523K01012,Raunaq International Ltd,,RAUNAQ,small,,False,
INE463B01036,Infronics Systems Ltd,,INFRONICS,small,,False,
INF457M01133,CPSE ETF,,CPSEETF,,,False,
INE493N01012,Haria Apparels Ltd,,HARIAAPL,small,,False,
INE909D01026,Sharp Investments Ltd,,SHARPINV,small,,False,
INE401B01010,Response Informatics Ltd,,RESPONSINF,small,,False,
INE191P01017,GCM Capital Advisors Ltd,,GCMCAPI,small,,True,name matches Financial Services heuristic (unverified)
INE663P01015,A.F. Enterprises Ltd,,AFEL,small,,False,
INE266P01017,West Leisure Resorts Ltd,,WESTLEIRES,small,,False,
INE792G01011,Nam Securities Ltd,,NAM,small,,False,
INE318N01011,Maestros Electronics & Telecommunications Systems Ltd,,METSL,small,,False,
INE508N01025,Jackson Investments Ltd,,JACKSON,small,,False,
INE114O01020,Worth Investment & Trading Co Ltd,,WORTH,small,,False,
INE901C01017,Thirani Projects Ltd,,TPROJECT,small,,False,
INE745P01010,Amarnath Securities Ltd,,AMARSEC,small,,False,
INE172D01021,Capital Trade Links Ltd,,CTL,small,,True,name matches Financial Services heuristic (unverified)
INE849M01017,Tarini International Ltd,,TARINI,small,,False,
INE857P01021,Shivamshree Businesses Ltd,,SBL,small,,False,
INE969E01010,Yaan Enterprises Ltd,,YAANENT,small,,False,
INE378P01036,Pipan Oils Ltd,,PIPAN,small,,False,
INE075K01013,Annvrridhhi  Ventures Ltd,,ANVRDHI,small,,False,
INE516P01015,Raama Finance Ltd,,RAAMA,small,,True,name matches Financial Services heuristic (unverified)
INE634J01027,Gold Coin Health Foods Ltd,,GOLDCOINHF,,,False,
INE319Q01012,Bansal Roofing Products Ltd,,BRPL,small,,False,
INE510P01018,Arman Holdings Ltd,,ARMAN,small,,False,
INE673E01018,SMT Engineering Ltd,,SMTEL,small,,False,
INE718P01017,James Warren Tea Ltd,,JAMESWARREN,small,,False,
INE878P01019,Vistar Amar Ltd,,VISTARAMAR,small,,False,
INE836C01015,Fruition Venture Ltd,,FRUTION,small,,False,
INE916P01025,Triveni Enterprises Ltd,,TRIVENIENT,small,,False,
INE336Q01016,Bhanderi Infracon Ltd,,BHANDERI,small,,False,
INE641Q01019,Zinema Media And Entertainment Ltd,,ZINEMA,small,,False,
INE222B01028,Cemantic Infra-Tech Ltd,,CEMAINFRA,small,,False,
INE404F01031,TTI Enterprise Ltd,,TTIENT,small,,False,
INE868G01019,Gajanan Securities Services Ltd,,GAJANANSEC,small,,False,
INE099D01026,Unison Metals Ltd,,UNISON,small,,False,
INE840I01014,Real Touch Finance Ltd,,RTFL,small,,True,name matches Financial Services heuristic (unverified)
INE406F01010,Vasundhara Rasayans Ltd,,VRL,small,,False,
INE837C01013,QGO Finance Ltd,,QGO,small,,True,name matches Financial Services heuristic (unverified)
INE729C01020,Purshottam Investofin Ltd,,PURSHOTTAM,small,,False,
INE691J01019,Hind Commerce Ltd,,HCLTD,small,,False,
INE785O01019,Sirohia & Sons Ltd,,SIROHIA,small,,False,
INE158C01014,City Online Services Ltd,,CITYONLINE,small,,False,
INF204KA1UN7,Nippon India ETF S&P BSE Sensex,,SENSEXBEES,,,False,
INE552Q01018,Encash Entertainment Ltd,,ENCASH,small,,False,
INE010R01023,Ultracab (India) Ltd,,ULTRACAB,small,,False,
INE929D01016,Rajasthan Cylinders & Containers Ltd,,RCCL,small,,False,
INE937K01014,Econo Trade (India) Ltd,,ETIL,small,,False,
INE011R01013,Atishay Ltd,,ATISHAY,small,,False,
INE475D01010,Sangam Finserv Ltd,,SANGAMFIN,small,,False,
INE229R01011,Aryaman Capital Markets Ltd,,ARYACAPM,small,,True,name matches Financial Services heuristic (unverified)
INE982Q01017,Hanman Fit Ltd,,HANMAN,small,,False,
INE516E01019,Panabyte Technologies Ltd,,PANABYTE,small,,False,
INE491C01027,Mudunuru Ltd,,MUDUNURU,small,,False,
INE401Q01018,JLA Infraville Shoppers Ltd,,JSHL,small,,False,
INE176L01017,Crane Infrastructure Ltd,,CRANEINFRA,small,,False,
INE480D01010,Niyogin Fintech Ltd,,NIYOGIN,small,,False,
INE131Q01011,Asia Capital Ltd,,ASIACAP,small,,True,name matches Financial Services heuristic (unverified)
INE149Q01021,Kalyan Capitals Ltd,,KALYANCAP,small,,True,name matches Financial Services heuristic (unverified)
INE473L01018,Citizen Solar Ltd,,CITIZEN,small,,False,
INE997C01015,Goenka Business & Finance Ltd,,GBFL,small,,True,name matches Financial Services heuristic (unverified)
INE918C01029,Gilada Finance & Investments Ltd,,GILADAFINS,small,,True,name matches Financial Services heuristic (unverified)
INE155R01018,Jet Solar Ltd,,JETSOLAR,small,,False,
INE322R01022,Aanchal Ispat Ltd,,AANCHALISP,small,,False,
INE513R01026,Captain Pipes Ltd,,CAPPIPES,small,,False,
INE891N01017,Kaizen Agro Infrabuild Ltd,,KAIZENAGRO,small,,False,
INE242Q01016,JMJ Fintech Ltd,,JMJFIN,small,,False,
INE237B01018,Jeevan Scientific Technology Ltd,,JSTL,small,,False,
INE407P01017,Indo Cotspin Ltd,,ICL,small,,False,
INE892C01018,Scintilla Commercial & Credit Ltd,,SCC,small,,True,name matches Financial Services heuristic (unverified)
INE655P01029,Panafic Industrials Ltd,,PANAFIC,small,,False,
INE232L01018,My Money Securities Ltd,,MYMONEY,small,,False,
INE985Q01010,Sri Amarnath Finance Ltd,,AMARNATH,small,,True,name matches Financial Services heuristic (unverified)
INE183Q01020,Continental Securities Ltd,,CSL,small,,False,
INE370Q01015,Nexus Surgical And Medicare Ltd,,NEXUSSURGL,small,,False,
INE243E01010,Galada Finance Ltd,,GALADAFIN,small,,True,name matches Financial Services heuristic (unverified)
INE030Q01015,Emerald Finance Ltd,,EMERALD,small,,True,name matches Financial Services heuristic (unverified)
INE513C01010,Octal Credit Capital Ltd,,OCTAL,small,,True,name matches Financial Services heuristic (unverified)
INE779Q01017,Mihika Industries Ltd,,MIHIKA,small,,False,
INE201F01015,Shri Niwas Leasing And Finance Ltd,,SHRINIWAS,small,,True,name matches Financial Services heuristic (unverified)
INE661Q01017,Vani Commercials Ltd,,VANICOM,small,,False,
INE055Q01012,Skyline Ventures India Ltd,,SKILVEN,small,,False,
INE865P01016,Raghuvansh Agrofarms Ltd,,RAFL,small,,False,
INE029B01019,COSYN Ltd,,COSYN,small,,False,
INE499Q01012,Sofcom Systems Ltd,,SOFCOM,small,,False,
INE223R01014,Naturite Agro Products Ltd,,NAPL,small,,False,
INE554R01020,Karnavati Finance Ltd,,KARNAVATI,small,,True,name matches Financial Services heuristic (unverified)
INE723C01015,Abhishek Finlease Ltd,,ABHIFIN,small,,False,
INE211D01027,Abhinav Leasing & Finance Ltd,,ALFL,small,,True,name matches Financial Services heuristic (unverified)
INE947G01011,Mercury Laboratories Ltd,,MERCURYLAB,small,,False,
INE858L01010,Concord Drugs Ltd,,CONCORD,small,,False,
INE397C01026,Shree Securities Ltd,,SHREESEC,small,,False,
INE717E01013,Talbros Engineering Ltd,,TALBROSENG,small,,False,
INE002E01010,SAR Auto Products Ltd,,SAPL,small,,False,
INE147J01012,Purohit Construction Ltd,,PUROHITCON,small,,False,
INE246D01015,Jayatma Enterprises Ltd,,JAYATMA,small,,False,
INE777O01016,Chennai Ferrous Industries Ltd,,CHENFERRO,small,,False,
INE756R01013,Megri Soft Ltd,,MEGRISOFT,small,,False,
INE776O01018,Gita Renewable Energy Ltd,,GITARENEW,small,,False,
INE059Q01014,Kalpa Commercial Ltd,,KALPACOMME,small,,False,
INE396C01010,Neil Industries Ltd,,NEIL,small,,False,
INE526R01028,Star Housing Finance Ltd,,STARHFL,small,,True,name matches Financial Services heuristic (unverified)
INE820R01017,SSPN Finance Ltd,,SSPNFIN,small,,True,name matches Financial Services heuristic (unverified)
INF200KA1572,SBI Mutual Fund - SBI - ETF BSE 100,,SETFBSE100,,,True,name matches Financial Services heuristic (unverified)
INE184Q01010,Fraser and Company Ltd,,FRASER,small,,False,
INE812Q01016,Tirupati Innovar Ltd,,TIRUPATIIN,small,,False,
INE369Q01017,Ganesha Ecoverse Ltd,,GANVERSE,small,,False,
INE751R01014,Rajputana Investment and Finance Ltd,,RAJPUTANA,small,,True,name matches Financial Services heuristic (unverified)
INE187R01029,Consecutive Commodities Ltd,,CCDL,small,,False,
INE197R01010,Aananda Lakshmi Spinning Mills Ltd,,AANANDALAK,small,,False,
INE904R01027,UR Sugar Industries Ltd,,URSUGAR,small,,False,
INE541R01019,Filtra Consultants and Engineers Ltd,,FILTRA,small,,False,
INE291R01011,Athena Constructions Ltd,,ATHCON,small,,False,
INE736P01019,Northlink Fiscal and Capital Services Ltd,,NORTHLINK,small,,True,name matches Financial Services heuristic (unverified)
INE193R01019,Sheshadri Industries Ltd,,SHESHAINDS,small,,False,
INE273F01022,Alan Scott Enterprises Ltd,,ALANSCOTT,small,,False,
INE118Q01018,O. P. Chains Ltd,,OPCHAINS,small,,False,
INE029H01016,Sujala Trading & Holdings Ltd,,SUJALA,small,,False,
INE780Q01015,Jain Marmo Industries Ltd,,JAINMARMO,small,,False,
INE578R01011,Grameva Ltd,,GRAMEVA,small,,False,
INE239L01013,Palco Metals Ltd,,PALCO,small,,False,
INE104F01029,Bodhtree Consulting Ltd,,BODHTREE,small,,False,
INE334E01017,V B Industries Ltd,,VBIND,small,,False,
INE822Q01015,Sarvottam Finvest Ltd,,SARVOTTAM,small,,False,
INE761D01021,Wardwizard Foods and Beverages Ltd,,WARDWIZFBL,small,,False,
INE945O01019,Panth Infinity Ltd,,PANTH,small,,False,
INE682B01023,Integrated Capital Services Ltd,,ICSL,small,,True,name matches Financial Services heuristic (unverified)
INE347L01022,Virat Leasing Ltd,,VLL,small,,True,name matches Financial Services heuristic (unverified)
INE738P01015,Helpage Finlease Ltd,,HELPAGE,small,,False,
INE924N01024,Starbeam Ventures Ltd,,STARBEAM,small,,False,
INE230I01018,Hawa Engineers Ltd,,HAWAENG,small,,False,
INE578L01014,Adhbhut Infrastructure Ltd,,ADHBHUTIN,small,,False,
INE848N01017,Decillion Finance Ltd,,DFL,small,,True,name matches Financial Services heuristic (unverified)
INE829P01020,Amba Enterprises Ltd,,AEL,small,,False,
INE960C01013,Capfin India Ltd,,CAPFIN,small,,False,
INE203Q01026,Noble Polymers Ltd,,NOBPOL,small,,False,
INE574D01010,Genomic Valley Biotech Ltd,,GVBL,small,,False,
INE653S01028,Garment Mantra Lifestyle Ltd,,GARMNTMNTR,small,,False,
INE606K01049,Srestha Finvest Ltd,,SRESTHA,small,,False,
INE563C01015,Saumya Consultants Ltd,,SAUMYA,small,,False,
INE150D01027,Mauria Udyog Ltd,,MUL,small,,False,
INE540S01019,Mishka Exim Ltd,,MISHKA,small,,False,
INE451S01027,Growington Ventures India Ltd,,GROWINGTON,small,,False,
INE345Q01017,HCKK Ventures Ltd,,HCKKVENTURE,small,,False,
INE876S01017,Loyal Equipments Ltd,,LOYAL,small,,False,
INE480S01026,Gala Global Products Ltd,,GGPL,small,,False,
INE829R01018,Chemiesynth (Vapi) Ltd,,CHEMIESYNT,small,,False,
INE805R01018,Atma Industries Ltd,,ATMAIND,small,,False,
INE446E01019,Surya India Ltd,,SURYAINDIA,small,,False,
INE541K01014,Star Delta Transformers Ltd,,STARDELTA,small,,False,
INE990S01016,Amrapali Fincap Ltd,,AMRAFIN,small,,False,
INE579N01018,Samsrita Labs Ltd,,SAMSRITA,small,,False,
INE484S01010,Pecos Hotels and Pubs Ltd,,PECOS,small,,False,
INE653R01012,Symbiox Investment & Trading Company Ltd,,SYMBIOX,small,,False,
INE365S01045,Thinkink Picturez Ltd,,THINKINK,small,,False,
INF789FB1X58,UTI BSE SENSEX ETF,,SENSEXBETA,,,False,
INF789F1AZC0,UTI NIFTY 50 ETF,,NIFTYBETA,,,False,
INE203T01012,Universal Autofoundry Ltd,,UNIAUTO,small,,False,
INE714Q01014,Callista Industries Ltd,,CALLISTA,small,,False,
INE725P01012,Waaree Technologies Ltd,,WAAREE,small,,False,
INE212Q01019,P. B. Films Ltd,,PBFL,small,,False,
INE724G01014,Sal Automotive Ltd,,SALAUTO,small,,False,
INE848R01018,Soni Medicare Ltd,,SML,small,,False,
INE019D01016,Mahaveer Infoway Ltd,,MAHAVEER,small,,False,
INE897B01019,Krishna Capital and Securities Ltd,,KRISHNACAP,small,,True,name matches Financial Services heuristic (unverified)
INE636B01011,Acme Resources Ltd,,ACME,small,,False,
INE926E01010,Kabra Commercial Ltd,,KCL,small,,False,
INE060T01024,Vishal Bearings Ltd,,VISHALBL,small,,False,
INE473T01011,Patdiam Jewellery Ltd,,PJL,small,,False,
INE256S01012,Naksh Precious Metals Ltd,,NAKSH,small,,False,
INE183R01010,Decorous Investment & Trading Co Ltd,,DITCO,small,,False,
INE150R01019,Swagtam Trading & Services Ltd,,SWAGTAM,small,,False,
INE594R01018,Kuber Udyog Ltd,,KUBERJI,small,,False,
INE894J01019,Neeraj Paper Marketing Ltd,,NEERAJ,small,,False,
INE030T01027,Tejnaksh Healthcare Ltd,,TEJNAKSH,small,,False,
INE661F01010,Brilliant Portfolios Ltd,,BRIPORT,small,,False,
INE201C01012,Richfield Financial Services Ltd,,RFSL,small,,True,name matches Financial Services heuristic (unverified)
INE099S01016,IGC Industries Ltd,,IGCIL,small,,False,
INE360S01012,Ecofinity Atomix Ltd,,ECOFINITY,small,,False,
INE761R01013,Typhoon Financial Services Ltd,,TFSL,small,,True,name matches Financial Services heuristic (unverified)
INE051N01026,Shree Ganesh Biotech (India) Ltd,,SHREEGANES,small,,False,
INE910R01024,GTV Engineering Ltd,,GTV,small,,False,
INF767K01OS7,LIC MF EXCHANGE TRADED FUND- NIFTY 50,,LICNETFN50,,,False,
INE263R01010,Geetanjali Credit and Capital Ltd,,GEETANJ,small,,True,name matches Financial Services heuristic (unverified)
INF767K01OT5,LIC MF EXCHANGE TRADED FUND- SENSEX,,LICNETFSEN,,,False,
INE027S01017,Tirupati Finlease Ltd,,TFLL,small,,False,
INE721C01019,Garbi Finvest Ltd,,GARBIFIN,small,,False,
INE766D01020,Smart Finsec Ltd,,SMARTFIN,small,,False,
INE176R01014,Rajkot Investment Trust Ltd,,RAJKOTINV,small,,True,"name matches Trust/REIT/InvIT heuristic (unverified) - likely an investment/holding company rather than a literal REIT/InvIT, see decision 0002"
INE805Q01028,Adcon Capital Services Ltd,,ADCON,small,,True,name matches Financial Services heuristic (unverified)
INF179KC1965,HDFC NIFTY 50 ETF,,HDFCNIFTY,,,False,
INF179KC1HX2,HDFC BSE SENSEX ETF,,HDFCSENSEX,,,False,
INE280E01038,Tavexia Lifecare Ltd,,TAVEXIA,small,,False,
INE364T01012,Navigant Corporate Advisors Ltd,,NAVIGANT,small,,False,
INE343C01012,Grovy India Ltd,,GROVY,small,,False,
INE452S01025,Suncare Traders Ltd,,SCTL,small,,False,
INE146E01015,Creative Castings Ltd,,CREATIVE,small,,False,
INE430R01023,Aayush Wellness Ltd,,AAYUSH,small,,False,
INE834E01016,Valley Magnesite Company Ltd,,VALLEY,small,,False,
INE281P01016,Abhishek Infraventures Ltd,,ABHIINFRA,small,,False,
INE679E01015,Agribio Spirits Ltd,,AGRIBIO,small,,False,
INE108T01021,Dhvija Finance Ltd,,DHVIJAFIN,,,True,name matches Financial Services heuristic (unverified)
INE005G01026,Deep Health AI India Ltd,,DEEPAI,small,,False,
INE994N01019,Malt Land Distilleries Ltd,,MALTLAND,small,,False,
INE549S01036,Supha Pharmachem Ltd,,SUPHA,small,,False,
INE728Q01014,Shivansh Finserve Ltd,,SHIVA,small,,False,
INE094S01041,Mishtann Foods Ltd,,MISHTANN,small,,False,
INE681Q01015,Delta Industrial Resources Ltd,,DELTA,small,,False,
INE727C01024,AMPL Capital Ltd,,AMPL,small,,True,name matches Financial Services heuristic (unverified)
INE079C01012,Kotia Enterprises Ltd,,KEL,small,,False,
INE534E01020,Kanoria Energy & Infrastructure Ltd,,KEIL,small,,False,
INE368E01023,BCL Enterprises Ltd,,BCLENTERPR,small,,False,
INE564S01019,Vikram Kamats Hospitality Ltd,,KAMATS,small,,False,
INE023R01018,Ace Men Engg Works Ltd,,ACEMEN,small,,False,
INE948Q01018,BFL Asset Finvest Ltd,,BFLAFL,small,,False,
INE684D01025,RGF Capital Markets Ltd,,RGF,small,,True,name matches Financial Services heuristic (unverified)
INE792P01020,Radhagobind Commercial Ltd,,RCL,small,,False,
INE332Q01023,Kapil Raj Finance Ltd,,KAPILRAJ,small,,True,name matches Financial Services heuristic (unverified)
INE615T01017,Ganga Pharmaceuticals Ltd,,GANGAPHARM,small,,False,
INE874E01012,Dynamic Archistructures Ltd,,DAL,small,,False,
INE622Q01027,Mobavenue AI Tech Ltd,,MOBAVENUE,,,False,
INE429R01017,Shivkamal Impex Ltd,,SHIVKAMAL,small,,False,
INE836D01013,Real Growth Corporation Ltd,,RGCORP,small,,False,
INE064T01018,Interactive Financial Services Ltd,,IFINSER,small,,True,name matches Financial Services heuristic (unverified)
INE966Q01010,Hiliks Technologies Ltd,,HILIKS,small,,False,
INE039D01014,Hypersoft Technologies Ltd,,HYPERSOFT,small,,False,
INE773T01014,Relicab Cable Manufacturing Ltd,,RELICAB,small,,False,
INE427T01025,Vantage Knowledge Academy Ltd,,VKAL,small,,False,
INE250S01015,Modern Engineering And Projects Ltd,,MEAPL,small,,False,
INE216Q01010,Mega Nirman and Industries Ltd,,MNIL,small,,False,
INE830S01014,Darjeeling Industriies Ltd,,DARJEELING,small,,False,
INF767K01PC8,LIC MF Exchange Traded Fund- NIFTY 100,,LICNFNHGP,,,False,
INE030U01025,Khemani Distributors & Marketing Ltd,,KDML,small,,False,
INE173U01015,Umiya Tubes Ltd,,UMIYA,small,,False,
INE043U01010,CHD Chemicals Ltd,,CHDCHEM,small,,False,
INE204S01012,LE Lavoir Ltd,,LELAVOIR,small,,False,
INE967S01014,Mudra Financial Services Ltd,,MUDRA,small,,True,name matches Financial Services heuristic (unverified)
INE119R01014,Balgopal Commercial Ltd,,BALGOPAL,small,,False,
INE574R01028,Superior Finlease Ltd,,SUPERIOR,small,,False,
INE399S01010,Franklin Leasing and Finance Ltd,,FRANKLIN,small,,True,name matches Financial Services heuristic (unverified)
INE009U01011,Ghushine Fintrrade Ocean Ltd,,GHUSHINE,small,,False,
INE671T01028,Darshan Orna Ltd,,DARSHANORNA,small,,False,
INE631E01024,Spice Lounge Food Works Ltd,,SPICELOUNG,small,,False,
INE642P01019,Dalmia Industrial Development Ltd,,DIDL,small,,False,
INE730R01042,Svarnim Trade Udyog Ltd,,SNIM,small,,False,
INE364S01022,Rotographics (India) Ltd,,RGIL,,,False,
INE920T01011,Likhami Consulting Ltd,,LIKHAMI,small,,False,
INE858Q01019,Medico Intercontinental Ltd,,MIL,small,,False,
